1,-0.17490652203559875,0.22969406843185425,0.27345171570777893,-0.5945955514907837,0.1721581667661667,-0.2830137610435486,0.5866658091545105,0.06145135313272476,-0.3389040529727936,0.1924089938402176,0.1154422014951706,-0.12644658982753754,-0.03499360382556915,0.0375189334154129,0.2865926921367645,0.004782230593264103,0.4678814709186554,-0.16025908291339874,-0.0074805826880037785,0.8278236389160156,0.34766092896461487,0.23068800568580627,0.12231777608394623,0.3699111342430115,0.5486932396888733,0.1211983934044838,0.037951044738292694,-0.25509387254714966,-0.22822582721710205,-0.24517448246479034,0.7239790558815002,0.0823047086596489,-0.27838897705078125,-0.07149539887905121,0.4203130602836609,-0.12006731331348419,-0.2437225729227066,0.32434138655662537,0.11295073479413986,0.4106322228908539,-0.3068239986896515,-0.46404170989990234,0.18910367786884308,0.05224302038550377,-0.1346522867679596,-0.801659107208252,-0.191390722990036,-0.10844898968935013,0.09942895919084549,-0.11561241745948792,-0.4794005751609802,0.4250802993774414,0.06012129783630371,-0.6248707175254822,-0.46878087520599365,0.9283469915390015,-0.00262429635040462,-0.538027286529541,-0.20558947324752808,-0.3315352499485016,-0.012178813107311726,-0.2150360494852066,-0.13348042964935303,-0.1672927737236023,-0.20154912769794464,0.18561406433582306,0.21053430438041687,0.601358950138092,-0.46861258149147034,-0.13676594197750092,-0.09902174770832062,0.12499529868364334,-0.20493526756763458,0.5412881970405579,-0.29134413599967957,0.08212657272815704,-0.602544367313385,0.008907947689294815,0.03728588670492172,0.3389558494091034,0.026281898841261864,0.5103760361671448,0.15982376039028168,0.2116161584854126,0.06847788393497467,0.0828225240111351,0.16080327332019806,0.2329278141260147,-0.6158618330955505,0.6373745799064636,0.3667939603328705,-0.26933205127716064,0.2580599784851074,-0.2379874885082245,0.07345891743898392,-0.07083417475223541,-0.16721291840076447,0.46259361505508423,-0.0177659522742033,0.19347114861011505,-0.09911007434129715,-0.4309719204902649,0.11139092594385147,0.4082734286785126,-0.5800814032554626,0.2094738632440567,-0.2014983743429184,0.6029907464981079,-0.34611380100250244,0.6852064728736877,-0.1702355444431305,-0.20760461688041687,0.047723401337862015,-0.5549390316009521,-0.5001723170280457,-0.252849817276001,0.10199864208698273,0.08096564561128616,-0.07888306677341461,0.17326043546199799,0.31932055950164795,-0.40860164165496826,0.31707480549812317,1.0979280471801758,0.3878355920314789,0.03510821983218193,9.525207133265212e-06,0.14819912612438202,0.1559806615114212,-0.04062099754810333,0.1351809799671173,0.44167906045913696,0.12921974062919617,-0.2290399819612503,-0.02333652414381504,-0.25955313444137573,-0.4009535014629364,0.1660490781068802,-0.2749024033546448,-0.21405203640460968,0.13480497896671295,0.08979225903749466,0.32617753744125366,0.1675049513578415,0.186642587184906,-0.17506784200668335,-0.6121374368667603,0.2478547841310501,-0.10396070033311844,0.18054793775081635,0.0762074813246727,-0.005560317542403936,-0.05511961132287979,-0.4133151173591614,-0.5229549407958984,-0.08615990728139877,-0.600543737411499,0.1196354553103447,0.010565130971372128,0.35661131143569946,0.2510473132133484,-0.04081840440630913,-0.6550721526145935,0.8920020461082458,-0.14727669954299927,0.008417956531047821,0.012214702554047108,0.45154935121536255,-0.4598010182380676,0.08683627843856812,-0.14479315280914307,-0.3759361207485199,0.8349618315696716,-0.0021467285696417093,-0.3228493332862854,-0.2057158648967743,0.15611329674720764,-0.25432321429252625,-0.10776810348033905,0.17999795079231262,-0.41963568329811096,0.20928877592086792,-0.17410992085933685,-0.11741629242897034,0.3285916745662689,-0.299714595079422,0.549511730670929,-0.018971113488078117,0.08556441217660904,-0.24456742405891418,-0.9698261618614197,-0.21141518652439117,-0.23981907963752747,0.2591896057128906,0.22551192343235016,-0.10765360295772552,-0.48202529549598694,-0.36847737431526184,-0.2117180973291397,-0.2719040811061859,0.38995736837387085,0.03651660308241844,0.11002129316329956,0.001704531372524798,-0.08236037194728851,-0.32195571064949036,0.2122601568698883,-0.14168034493923187,-0.21660850942134857,-0.03147963806986809,-0.5800220966339111,-0.03466322273015976,-0.12003263086080551,-0.04989420250058174,0.27333393692970276,-0.1760164201259613,-0.27094709873199463,-0.18883566558361053,0.3000331223011017,0.16035276651382446,0.0838528722524643,-0.4447859823703766,-0.6376054883003235,0.4756126403808594,-0.3634074628353119,1.0300549268722534,0.6521931290626526,-0.9468780755996704,0.46016427874565125,-0.05243685841560364,-0.10952562838792801,-0.625734806060791,0.6885179281234741,-0.28751280903816223,0.0070074452087283134,-0.08420279622077942,0.351291686296463,-0.3997213840484619,0.21413955092430115,-0.5422324538230896,-0.28138527274131775,0.36222150921821594,0.05857158452272415,-0.08199594169855118,0.043132174760103226,0.32833418250083923,-0.16422037780284882,-0.16442880034446716,-0.08151482790708542,-0.22884701192378998,-0.33155348896980286,0.2291053980588913,0.24100658297538757,-0.4057905375957489,0.10053712129592896,-0.2911558747291565,-0.06432899087667465,-0.32130518555641174,-0.36370107531547546,-0.1828184574842453,0.15024708211421967,0.15498241782188416,0.66496741771698,0.22832031548023224,-0.19231005012989044,-0.4794187545776367,0.48958176374435425,0.35691723227500916,0.5098347663879395,0.010037264786660671,0.21322785317897797,-0.07167495042085648,-0.2232942432165146,0.9038606286048889,-0.4576258957386017,-0.05573047325015068,0.19941899180412292,0.20889393985271454,-0.13214628398418427,-0.4295441508293152,0.09450309723615646,0.24913397431373596,-0.19538576900959015,-0.12399908900260925,-0.23449505865573883,0.4394476115703583,0.1775585561990738,-0.03624635562300682,-0.26698899269104004,-0.03555356338620186,-0.21425743401050568,0.27904486656188965,-0.4184763729572296,-0.2214028239250183,0.22947505116462708,-0.14493852853775024,0.17498698830604553,0.3145509660243988,0.9493609070777893,-0.49510839581489563,0.2606315314769745,-0.33261820673942566,-0.4041959047317505,-0.11856050789356232,0.06882943212985992,0.24540913105010986,-0.07201022654771805,0.04940664395689964,-3.4973506927490234,-0.04832829162478447,-0.24424044787883759,-0.16022571921348572,0.1400100290775299,0.0797264352440834,-0.12588618695735931,-0.10845132917165756,-0.09703626483678818,-0.008176089264452457,-0.4291696846485138,-0.2590371072292328,0.536093533039093,0.07261096686124802,-0.18864266574382782,0.016350604593753815,0.9026769399642944,-0.07170398533344269,-0.33036214113235474,0.6236001253128052,-0.2933090627193451,-0.5578734278678894,0.09050906449556351,0.14657273888587952,0.45998451113700867,0.7688767910003662,-0.04467122256755829,-0.06951943039894104,-0.190982848405838,-0.2320842444896698,-0.34290653467178345,-0.37070727348327637,-0.1280689686536789,0.5103636980056763,-0.34779366850852966,-0.28031009435653687,0.060296688228845596,-0.6141446828842163,-0.0278365146368742,-0.3369751274585724,-0.3151428699493408,-1.0809190273284912,-0.043437033891677856,0.3948107659816742,0.5771504640579224,-0.5655117034912109,-0.1264466792345047,-0.046095363795757294,-0.10255222767591476,0.23711301386356354,0.12451431900262833,-0.2640135884284973,-0.4777947962284088,-0.17198510468006134,0.192637100815773,-0.1020314022898674,0.2550598382949829,0.2810669541358948,-0.4285394251346588,-0.1856493502855301,0.653943657875061,-0.0040503572672605515,-0.8285949230194092,0.024101734161376953,-0.1753789186477661,-0.7117984890937805,-0.7239345908164978,-0.4103601276874542,-0.1779251992702484,0.0826123058795929,-0.36581671237945557,0.18847784399986267,0.13225990533828735,-0.24048979580402374,0.4031994640827179,0.08746249228715897,-0.07696954905986786,-0.09735627472400665,-0.09470872581005096,-0.4020673334598541,-0.6705568432807922,-0.4157573878765106,-0.06988336145877838,0.012174004688858986,-0.553963840007782,-0.20423565804958344,0.21744602918624878,0.021490495651960373,0.01710156537592411,-0.343575119972229,0.8347309827804565,-0.021940451115369797,0.3835715055465698,0.01996762678027153,0.5355386137962341,0.2565639615058899,0.21271218359470367,-0.4211108386516571,0.33632299304008484,-0.6538916826248169,0.048620790243148804,0.2316378355026245,0.10513950884342194,-0.10475598275661469,-0.07813238352537155,0.24393461644649506,-0.31654220819473267,0.21797119081020355,0.13108929991722107,-0.10813041776418686,-0.18513906002044678,-0.18634110689163208,0.07901572436094284,0.15176314115524292,-0.20668238401412964,-0.740109920501709,0.3299352526664734,0.5654536485671997,-0.31791457533836365,-0.1470574289560318,-0.4504846930503845,0.6099000573158264,-0.4901059567928314,-0.2740118205547333,-0.3659011423587799,0.25527748465538025,-0.23746317625045776,0.08233088999986649,-0.01058245450258255,-0.37388163805007935,0.04477817937731743,-0.4331011176109314,0.020339203998446465,0.1543435901403427,0.13489151000976562,0.3488439917564392,-0.2969628870487213,-0.5243422985076904,-0.47619616985321045,0.1469544768333435,0.563071608543396,0.409917950630188,0.03957478329539299,0.16240009665489197,0.322658509016037,0.29125139117240906,-0.18621578812599182,0.2235964834690094,-0.39020660519599915,0.24937626719474792,-0.49456986784935,-0.6293566823005676,0.35090404748916626,-0.44259020686149597,-0.056465648114681244,-0.1150139793753624,0.0889793261885643,0.04965672641992569,0.026399265974760056,-0.45098358392715454,0.6471986174583435,-0.1336500495672226,0.3121412396430969,0.3280162215232849,-0.07716941088438034,0.5845725536346436,0.24839740991592407,0.35722675919532776,0.1466047614812851,-0.015277701430022717,-0.3962193727493286,-0.09251639991998672,-0.22020472586154938,-0.1907629370689392,-0.5755065083503723,0.09707572311162949,-0.10850653797388077,-0.1917484998703003,-0.25582557916641235,-0.06016261875629425,0.23868557810783386,-0.058819737285375595,-0.2502054274082184,-0.050809793174266815,0.36383387446403503,0.21805092692375183,-0.2015862613916397,-0.4507388770580292,0.22375862300395966,0.18503129482269287,-0.05759623646736145,-0.053284768015146255,0.1888136863708496,-0.1702670305967331,-0.12784720957279205,-0.6084449291229248,0.03423510119318962,-0.05974634364247322,0.11037619411945343,0.6077149510383606,0.08201621472835541,0.014574702829122543,0.25442832708358765,-0.0426173210144043,0.327103853225708,-0.283504456281662,0.18722879886627197,0.1441161036491394,0.4710506796836853,-0.31567785143852234,0.2167087346315384,-0.4398760497570038,-0.2921382486820221,0.06024938076734543,0.023970797657966614,-0.17025701701641083,-0.19981728494167328,-0.1521681696176529,-0.2054353654384613,-0.35658392310142517,-0.3191738724708557,-0.2812354266643524,-0.07336651533842087,-0.02847801148891449,-0.1664409041404724,-0.4486159086227417,-0.3249623775482178,0.1842235028743744,-0.739562451839447,-0.46626970171928406,0.03681044280529022,-0.42129868268966675,0.03557973355054855,-0.024978529661893845,-0.23684513568878174,0.12302087992429733,0.019693635404109955,-0.19529607892036438,0.39960649609565735,0.22577525675296783,-0.2963632643222809,-0.13638469576835632,-0.07999254018068314,-0.317100465297699,0.21743419766426086,0.039021220058202744,-0.12380805611610413,0.4435511529445648,-0.37050750851631165,0.3304285705089569,-0.012634770013391972,0.5505779981613159,-0.3264472484588623,-0.23421435058116913,0.3048349916934967,-0.16065195202827454,0.08839967846870422,0.7321258783340454,-0.3133302927017212,0.03773556277155876,-0.2386430948972702,0.6376753449440002,-0.04714343696832657,-0.10736599564552307,0.31766238808631897,0.21763016283512115,-0.16466161608695984,0.1097312718629837,0.303549200296402,-0.33882269263267517,-0.39826714992523193,-0.34605082869529724,-0.2513144016265869,-0.07845842093229294,-0.33082258701324463,-0.01752542331814766,-0.49660739302635193,-0.4011170268058777,0.11105354875326157,-0.21553935110569,0.1070292666554451,0.1918307989835739,0.007127285934984684,0.3070515990257263,0.5853472948074341,-0.14257016777992249,-0.09009446203708649,0.4536299407482147,-0.11085465550422668,-0.1629703938961029,0.19404442608356476,0.1365470439195633,-0.5024082064628601,0.20218001306056976,-0.3200075328350067,0.057230960577726364,0.7818636894226074,0.09050959348678589,-0.3668322265148163,0.30954915285110474,0.197416752576828,0.5382290482521057,0.5423889756202698,0.276752769947052,0.10078904777765274,0.06506581604480743,-0.21123144030570984,-1.1916245222091675,0.2486463040113449,0.21730086207389832,-0.415129691362381,-0.10559207201004028,0.6649534702301025,0.29144152998924255,0.2855323553085327,-0.3945732116699219,-0.10415803641080856,-0.37961190938949585,-0.05841049924492836,0.14960521459579468,0.14965082705020905,0.12381540238857269,0.6631094217300415,0.2517530918121338,-0.2515813708305359,0.25241824984550476,-0.35928407311439514,-0.10436659306287766,-0.21465672552585602,0.5553589463233948,0.2527211308479309,0.0017558009130880237,0.12556685507297516,0.07183856517076492,-0.10079056024551392,-0.21293066442012787,0.1808820515871048,0.5466927289962769,0.40136754512786865,-0.12058831751346588,0.06916207820177078,-0.22570914030075073,0.4605143070220947,0.04353070259094238,0.47803938388824463,0.06395544856786728,0.3471309244632721,-0.2768007814884186,0.49477308988571167,0.3270259499549866,0.5536738038063049,0.28175368905067444,-0.2709922194480896,0.5958133935928345,0.03648122027516365,0.2998761534690857,0.061343926936388016,0.09172621369361877,0.5915371179580688,0.993202269077301,0.2838882803916931,0.20198552310466766,0.6693542003631592,-0.5677919983863831,-0.5909442901611328,0.1406690776348114,0.12304310500621796,-0.21327362954616547,-0.29462093114852905,0.2679634690284729,-0.13691505789756775,0.1420135647058487,-0.09259205311536789,-0.1112532913684845,-0.12325313687324524,0.023423006758093834,-0.35219088196754456,-0.3625468909740448,-0.24083125591278076,-0.093309186398983,-0.14212556183338165,0.10865370184183121,-0.22310440242290497,-0.4437909424304962,-0.2242535650730133,-0.3491816222667694,-0.505156397819519,-0.47594767808914185,-0.26205798983573914,-0.06859394907951355,-0.18727269768714905,0.23182179033756256,0.29058754444122314,0.01839638501405716,0.14153608679771423,-0.17522375285625458,0.11174391210079193,0.15896497666835785,0.9389656782150269,0.2489626705646515,0.39760643243789673,-0.014346637763082981,0.10657933354377747,0.15419401228427887,-0.04708627983927727,0.05050579085946083,-0.06108597293496132,0.7523267865180969,-0.17269425094127655,-0.3705182373523712,0.16720058023929596,0.6467900276184082,-0.4621885418891907,0.32224175333976746,-0.021066538989543915,0.5252349376678467,0.21171799302101135,-0.22985635697841644,-0.24417132139205933,0.08866936713457108,-0.5684018135070801,-0.5287994742393494,0.08936797827482224,0.05697472766041756,-0.20053642988204956,-0.24489164352416992,0.0012434389209374785,-0.060443706810474396,-0.24491296708583832,-0.3324815630912781,-0.4277636706829071,0.2971251606941223,0.2609713077545166,0.4042279124259949,-0.6797778606414795,-0.1285843700170517,-0.24565017223358154,0.08134037256240845,-0.3162824511528015,0.14409366250038147,0.48409056663513184,0.6199763417243958,0.019705936312675476,0.22324609756469727,0.752265214920044,0.12181288748979568,0.026627106592059135,-0.12956838309764862,-0.018281593918800354,-0.6295369863510132,-0.059143826365470886,0.10521022975444794,0.265921026468277,-0.4650512933731079,-0.005614649970084429,-0.23697756230831146,0.1364733874797821,-0.431616872549057,0.17364227771759033,-0.41929516196250916
